seconds_remaining,p0_pos_x,p0_pos_y,p0_pos_z,p0_vel_x,p0_vel_y,p0_vel_z,p0_boost_amount,p0_team,p1_pos_x,p1_pos_y,p1_pos_z,p1_vel_x,p1_vel_y,p1_vel_z,p1_boost_amount,p1_team,p2_pos_x,p2_pos_y,p2_pos_z,p2_vel_x,p2_vel_y,p2_vel_z,p2_boost_amount,p2_team,p3_pos_x,p3_pos_y,p3_pos_z,p3_vel_x,p3_vel_y,p3_vel_z,p3_boost_amount,p3_team,p4_pos_x,p4_pos_y,p4_pos_z,p4_vel_x,p4_vel_y,p4_vel_z,p4_boost_amount,p4_team,p5_pos_x,p5_pos_y,p5_pos_z,p5_vel_x,p5_vel_y,p5_vel_z,p5_boost_amount,p5_team,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_hit_team_num,p0_alive,p1_alive,p2_alive,p3_alive,p4_alive,p5_alive,p0_forward_x,p0_forward_y,p0_forward_z,p1_forward_x,p1_forward_y,p1_forward_z,p2_forward_x,p2_forward_y,p2_forward_z,p3_forward_x,p3_forward_y,p3_forward_z,p4_forward_x,p4_forward_y,p4_forward_z,p5_forward_x,p5_forward_y,p5_forward_z,boost_pad_0_respawn,boost_pad_1_respawn,boost_pad_2_respawn,boost_pad_3_respawn,boost_pad_4_respawn,boost_pad_5_respawn,team_0_goal_prev_5s,team_1_goal_prev_5s,p0_dist_to_ball,p1_dist_to_ball,p2_dist_to_ball,p3_dist_to_ball,p4_dist_to_ball,p5_dist_to_ball
296,2951.88,-1331.58,17.01,533.84,-1271.73,0.07,58.43,0,-3369.42,-731.32,53.0,897.65,-1208.31,293.01,90.17,0,3482.83,-528.98,17.01,1021.91,-1408.53,0.29,82.35,0,3919.05,309.95,29.82,-1019.1,-1173.32,-343.24,85.88,1,1213.78,2245.87,72.33,760.73,-2170.48,-15.55,49.02,1,-322.49,3741.81,17.01,370.83,1166.46,0.26,2.75,1,637.68,1670.18,658.33,-432.53,-2834.94,727.88,1.0,1,1,1,1,1,1,0.3288637,-0.94437736,-0.0,0.52032536,-0.85379034,-0.017424293,0.5205504,-0.85383093,-0.0,-0.6590651,-0.7229028,-0.20747253,0.5356025,-0.8409759,-0.07674306,0.35081604,0.9364444,-0.0,5.609999656677246,0.0,9.269999504089355,7.779999732971191,5.359999656677246,0.0,0,0,3844.14,4710.68,3652.74,3607.3,1003.35,2371.68
296,2991.91,-1706.24,17.01,-182.05,-1558.69,0.0,51.49,0,-3060.91,-1000.04,91.64,1633.26,-1436.59,6.96,83.23,0,3616.94,-845.15,17.01,358.54,-1735.07,0.05,78.31,0,3621.56,29.94,16.84,-1214.49,-1018.51,4.35,85.88,1,1366.11,1811.84,63.05,762.25,-2167.59,-102.41,49.02,1,-186.25,4030.42,17.01,735.85,1007.41,0.29,2.75,1,544.29,1058.06,799.69,-429.67,-2816.22,582.6,1.0,1,1,1,1,1,1,-0.1852516,-0.9826911,-0.0,0.32527786,-0.8862818,-0.3296952,0.12901364,-0.99164283,-0.0,-0.76828694,-0.64010566,-0.0,0.4863251,-0.87318367,-0.03222152,0.63139194,0.7754639,-0.0,5.399999618530273,0.0,9.059999465942383,7.569999694824219,5.149999618530273,0.0,0,0,3774.23,4211.24,3698.1,3337.59,1336.49,3159.3
295,2908.34,-2073.36,17.01,-586.92,-1671.73,0.04,44.54,0,-2714.24,-1319.32,87.16,1659.77,-1592.05,-22.8,76.29,0,3623.82,-1164.13,17.01,-245.22,-1873.5,0.02,71.36,0,3408.11,-147.19,17.0,-1221.33,-1010.05,0.38,85.88,1,1499.41,1432.99,34.79,760.04,-2160.15,-214.63,49.02,1,-26.88,4176.78,17.01,1056.0,655.85,0.29,2.75,1,455.07,473.31,906.02,-426.92,-2798.26,443.81,1.0,1,1,1,1,1,1,-0.37650535,-0.92641443,-0.0,0.28075194,-0.9199192,-0.27372816,-0.21541512,-0.9765226,-0.0,-0.76828694,-0.64010566,-0.0,0.17920823,-0.98325574,0.033053968,0.8849529,0.46568048,-0.0,5.190000534057617,0.0,8.850000381469727,7.3600006103515625,4.940000534057617,0.0,0,0,3646.15,3732.1,3675.94,3145.76,1664.53,3839.05
295,2755.45,-2375.76,17.01,-1015.56,-1641.94,0.01,37.61,0,-2385.4,-1641.58,83.65,1638.92,-1613.59,-15.32,74.51,0,3454.85,-1623.75,71.58,-1078.89,-2026.24,142.47,64.42,0,3110.41,-354.9,17.0,-1259.6,-630.4,0.41,85.88,1,1540.21,933.63,16.78,-421.39,-2045.44,4.77,49.02,1,165.76,4247.94,17.01,1224.38,209.19,0.21,0.0,1,373.5,-61.39,978.38,-424.39,-2781.93,316.9,1.0,1,1,1,1,1,1,-0.55283904,-0.833288,-0.0,0.36118156,-0.92607576,0.10923147,-0.22073355,-0.89379007,-0.39040494,-0.9200933,-0.39169914,-0.0,-0.31049347,-0.95057553,-0.0,0.99498755,0.09999875,-0.0,4.979999542236328,0.0,8.639999389648438,7.149999618530273,4.729999542236328,0.0,0,0,3457.49,3302.89,3571.83,2915.66,1809.96,4420.15
295,2539.91,-2699.22,17.01,-1233.34,-1720.02,0.02,30.67,0,-2071.6,-1951.22,75.36,1634.23,-1615.61,-95.22,74.51,0,3248.87,-2011.29,80.83,-1062.96,-1990.97,105.94,64.71,0,2845.88,-419.36,17.0,-1127.93,-1.62,0.42,85.88,1,1380.67,497.91,19.48,-909.98,-1844.44,295.95,49.02,1,507.76,4249.39,17.01,1357.69,-82.66,0.25,0.0,1,281.88,-662.07,1030.98,-421.53,-2763.47,174.32,1.0,1,1,1,1,1,1,-0.58926266,-0.80794156,-0.0,0.42143103,-0.89736956,0.13085805,-0.23386672,-0.89130306,-0.38843954,-0.9982048,0.05989229,-0.0,-0.4794128,-0.8775895,-0.0,0.99819845,-0.059999906,-0.0,4.780000686645508,0.0,8.440000534057617,6.950000762939453,4.530000686645508,0.0,0,0,3205.75,2848.51,3395.03,2767.88,1891.04,5020.12
295,2237.75,-3047.46,17.01,-1612.09,-1640.47,0.01,23.14,0,-1732.06,-2287.72,41.14,1618.02,-1616.6,-232.05,86.27,0,2991.93,-2492.87,87.93,-1063.49,-1993.98,-15.21,64.71,0,2665.89,-383.66,17.0,-932.4,345.67,0.39,85.88,1,1184.63,179.9,68.83,-1491.43,-1735.37,211.19,57.65,1,793.7,4245.68,24.51,1386.14,29.99,303.99,0.0,1,194.36,-1235.89,1052.53,-418.78,-2745.95,38.12,1.0,1,1,1,1,1,1,-0.7038483,-0.7103503,-0.0,0.47668543,-0.864545,0.15916309,-0.19133975,-0.9802174,0.05062528,-0.9129427,0.40808773,-0.0,-0.36031407,-0.9034801,-0.23215808,0.99919975,0.039999988,-0.0,4.569999694824219,0.0,8.229999542236328,6.739999771118164,4.319999694824219,0.0,0,0,2920.54,2416.68,3215.1,2811.95,1988.16,5609.25
295,1837.92,-3435.22,17.01,-1698.47,-1549.05,0.25,23.14,0,-1421.84,-2668.44,34.6,987.83,-1700.62,333.14,86.27,0,2797.01,-2858.51,83.07,-1063.59,-1994.46,-64.14,64.71,0,2445.54,-280.47,17.0,-959.25,456.1,0.39,85.88,1,826.8,-245.77,84.26,-1449.55,-1785.57,-22.22,51.29,1,1193.65,4256.57,87.65,1897.89,53.61,197.84,0.0,1,107.4,-1806.07,1045.84,-416.03,-2728.45,-97.07,1.0,1,1,1,1,1,1,-0.746246,-0.6656703,-0.0,0.41725776,-0.9086324,-0.016826525,-0.46889207,-0.85698867,0.21380049,-0.90561956,0.42409113,-0.0,-0.31048277,-0.91041857,-0.27338347,0.49728608,0.0545899,-0.86586756,4.3600006103515625,0.0,8.020000457763672,6.530000686645508,4.1100006103515625,0.0,0,0,2589.85,2026.05,3044.43,2975.38,1968.94,6233.27
294,1548.16,-3685.59,17.01,-1762.58,-1473.47,0.25,23.14,0,-1248.85,-2965.73,114.35,985.69,-1689.07,669.14,84.54,0,2539.39,-3341.38,48.14,-1070.17,-2003.86,-219.38,64.71,0,2278.12,-204.13,17.0,-1042.06,462.07,0.39,85.88,1,585.8,-543.14,81.52,-1445.37,-1782.43,-15.45,51.37,1,1620.71,4268.72,87.17,1894.49,54.43,-16.39,0.0,1,17.58,-2395.2,1009.09,-413.17,-2710.43,-236.72,1.0,1,1,1,1,1,1,-0.76828694,-0.64010566,-0.0,0.04061169,-0.98908466,0.14164077,-0.60507417,-0.78853935,0.109958865,-0.9129427,0.40808773,-0.0,-0.31524506,-0.9469403,-0.062647454,-0.8895337,0.078280576,-0.45011333,4.149999618530273,0.0,7.809999465942383,6.319999694824219,3.8999996185302734,0.0,0,0,2234.28,1652.24,2859.76,3300.77,2147.88,6915.76
294,1089.73,-4062.44,17.01,-1779.29,-1452.86,0.25,23.14,0,-1027.86,-3365.77,251.9,979.21,-1806.49,548.68,82.75,0,2367.76,-3634.27,16.4,-1228.54,-1892.36,-72.02,64.71,0,2026.89,-121.05,17.0,-1186.23,237.06,0.39,85.88,1,213.18,-1001.42,75.87,-1439.52,-1766.0,-58.94,51.37,1,1904.5,4276.92,84.82,1891.29,54.62,-15.46,12.16,1,-68.19,-2958.0,945.3,-410.42,-2693.18,-370.12,1.0,1,1,1,1,1,1,-0.76828694,-0.64010566,-0.0,-0.1846864,-0.7806929,0.5970004,-0.544765,-0.8385887,0.0,-0.99034166,0.13864784,-0.0,-0.34775358,-0.9369749,0.03384514,-0.81557184,0.04456677,0.5769371,3.940000534057617,0.0,7.600000381469727,6.1100006103515625,3.690000534057617,0.0,0,0,1849.94,1252.22,2693.33,3646.83,2159.46,7548.24
294,823.26,-4277.97,48.87,-1773.12,-1422.58,349.69,23.14,0,-848.34,-3697.53,341.67,979.28,-1811.86,435.92,81.01,0,2160.85,-3970.38,16.92,-1156.79,-1935.79,2.44,64.71,0,1801.72,-91.51,17.0,-1259.94,123.85,0.39,85.88,1,-50.6,-1325.04,53.65,-1439.14,-1764.94,-178.0,51.37,1,2361.54,4290.22,76.99,1891.29,54.62,-85.79,12.16,1,-143.2,-3450.3,866.25,-408.0,-2678.08,-486.82,1.0,1,1,1,1,1,1,-0.7979733,-0.6026929,0.0,0.34098527,-0.449171,0.82581747,-0.5161494,-0.8564986,-0.0,-0.99503714,0.09950372,-0.0,-0.35940164,-0.9327139,0.029581208,0.47955015,-0.0031996653,0.8775087,3.729999542236328,0.0,7.3899993896484375,5.899999618530273,3.479999542236328,0.0,0,0,1512.35,912.98,2510.08,3973.09,2277.2,8173.88
294,371.61,-4640.55,168.48,-1731.03,-1390.63,502.15,23.14,0,-573.7,-4175.06,458.38,1165.65,-1862.23,449.62,74.07,0,1878.52,-4436.18,17.01,-1251.88,-1868.99,0.27,64.71,0,1488.97,-69.69,17.0,-1319.04,-17.84,0.41,85.88,1,-262.62,-1591.56,20.21,-1296.26,-1826.42,-197.16,51.37,1,2692.54,4299.79,51.55,1892.5,54.25,-198.65,12.16,1,-234.67,-4050.72,740.08,-405.03,-2659.72,-629.16,1.0,1,1,1,1,1,1,-0.8056372,-0.51521,0.29241648,0.8846159,-0.019213378,0.46592438,-0.5808055,-0.81404245,-0.0,-0.999201,-0.03996804,0.0,-0.38235775,-0.9240144,0.0,0.83998704,-0.2941752,0.45594162,3.530000686645508,0.0,7.190000534057617,5.700000762939453,3.280000686645508,0.0,0,0,1020.88,457.99,2266.49,4398.0,2562.51,8875.45
294,83.01,-4872.35,242.68,-1731.03,-1390.63,393.75,23.14,0,-368.06,-4486.14,526.76,1160.73,-1898.53,173.48,69.41,0,1475.82,-4836.47,17.01,-1829.53,-1164.26,0.3,64.71,0,1201.75,-136.05,17.0,-1183.65,-576.98,0.41,85.88,1,-541.31,-2147.72,17.01,-871.65,-2011.77,0.53,51.37,1,3148.96,4227.11,16.44,1591.57,-691.03,11.31,100.0,1,-230.65,-4576.57,673.66,1265.59,-2173.97,662.13,0.0,1,1,1,1,1,1,-0.61669147,-0.3225307,0.7180986,0.9536375,-0.034815975,0.29893717,-0.89227176,-0.4514988,-0.0,-0.86802495,-0.4965205,-0.0,-0.38235775,-0.9240144,-0.0,0.89457864,-0.44648883,-0.019412557,3.3199996948242188,0.0,6.979999542236328,5.489999771118164,3.0699996948242188,9.930000305175781,0,0,609.6,220.54,1846.83,4711.81,2535.15,9452.96
293,-349.89,-5220.05,320.12,-1731.03,-1390.63,231.15,23.14,0,-107.11,-4914.15,546.27,1165.94,-1903.88,15.64,69.41,0,1190.61,-4974.64,17.74,-1929.79,-688.19,19.68,64.71,0,1014.78,-283.93,17.0,-841.7,-994.79,0.41,85.88,1,-658.87,-2453.87,17.01,-638.81,-2083.45,0.29,51.37,1,3411.03,4057.35,17.02,1249.22,-1132.41,0.25,100.0,1,32.15,-5027.98,796.5,1257.56,-2160.16,522.84,0.0,1,1,1,1,1,1,-0.35021666,-0.04673533,0.93550205,0.92485803,-0.35429886,-0.13823858,-0.99900186,-0.040151842,-0.019576522,-0.58926266,-0.80794156,-0.0,-0.24938574,-0.9684043,-0.0,0.69611776,-0.71792763,-0.0,3.1100006103515625,0.0,6.770000457763672,5.280000686645508,2.8600006103515625,9.720001220703125,0,0,640.14,308.16,1396.9,4907.06,2776.9,9724.59
293,-638.49,-5451.85,349.15,-1731.03,-1390.63,122.75,23.14,0,156.64,-5343.11,532.5,1177.83,-1908.84,-132.53,69.41,0,750.88,-4966.86,16.46,-1368.34,565.34,0.96,64.71,0,905.28,-492.91,17.0,-358.19,-1240.1,0.41,85.88,1,-785.56,-2997.23,17.01,-654.81,-2040.99,0.29,51.37,1,3620.67,3754.97,17.02,610.19,-1494.08,0.17,100.0,1,220.86,-4769.58,866.13,940.75,1288.17,284.89,0.0,1,1,1,1,1,1,-0.28936616,0.10121863,0.95185184,0.92606854,-0.32922438,-0.18441364,-0.6603693,0.75094104,-0.0,-0.21541512,-0.9765226,-0.0,-0.37650535,-0.92641443,-0.0,0.3029156,-0.9530173,-0.0,2.8999996185302734,0.0,6.559999465942383,5.069999694824219,2.6499996185302734,9.510000228881836,0,0,1212.95,666.61,1020.68,4413.54,2207.97,9216.7
293,-884.31,-5740.73,344.25,80.19,-581.12,-309.49,23.14,0,370.05,-5683.83,480.65,1141.53,-1785.01,-465.63,69.41,0,580.01,-4863.9,17.0,-860.67,782.86,1.15,64.71,0,908.73,-805.38,17.0,400.88,-1170.32,0.43,85.88,1,-972.23,-3343.01,17.01,-1412.62,-1650.4,0.08,57.52,1,3677.55,3471.76,17.02,67.94,-1560.89,0.14,100.0,1,416.21,-4502.1,910.64,934.75,1279.92,147.99,0.0,1,1,1,1,1,1,0.0037823662,0.19688034,0.9804202,0.9193337,-0.38285568,-0.09081321,-0.1852516,0.9826911,-0.0,0.41748226,-0.908685,-0.0,-0.73684394,-0.67606294,-0.0,-0.036483657,-0.9993343,-0.0,2.690000534057617,0.0,6.350000381469727,4.8600006103515625,2.440000534057617,9.30000114440918,0,0,1883.18,1258.38,977.92,3834.96,2017.38,8661.26
293,-879.06,-5796.3,220.45,2.2,-178.09,-754.65,23.14,0,616.52,-5950.01,266.14,857.01,-135.27,-1128.61,69.41,0,516.37,-4686.61,17.03,233.4,733.31,-0.16,59.5,0,1001.68,-963.89,17.0,738.98,-992.43,0.4,85.88,1,-1416.56,-3618.17,17.01,-2056.29,-725.54,0.23,53.33,1,3659.96,3096.34,17.02,-144.47,-1547.35,0.13,100.0,1,618.05,-4225.75,926.78,928.51,1271.34,6.52,0.0,1,1,1,1,1,1,-0.020853512,0.22402726,0.97435975,0.974944,0.048997186,-0.21698754,0.5593627,0.828923,-0.0,0.66464967,-0.74715513,-0.0,-0.9607651,-0.27736312,-0.0,-0.095567085,-0.99542296,-0.0,2.479999542236328,0.0,6.1399993896484375,4.649999618530273,2.229999542236328,9.09000015258789,0,0,2281.86,1846.49,1024.88,3408.02,2310.08,7980.84
292,-844.0,-5826.16,72.78,580.38,-30.56,-409.63,23.14,0,742.82,-5892.76,125.9,676.12,601.81,-528.7,69.41,0,665.91,-4495.51,17.03,778.76,821.62,-0.34,52.56,0,1194.9,-1224.82,109.73,748.9,-1015.83,402.73,85.88,1,-1764.5,-3720.51,17.01,-2101.41,-563.29,0.25,53.33,1,3626.39,2839.99,17.02,-198.34,-1535.76,0.15,100.0,1,810.85,-3961.78,913.47,922.51,1263.13,-128.43,0.0,1,1,1,1,1,1,-0.5260703,0.1725796,0.83274627,0.9968281,0.06880194,-0.040001124,0.69611776,0.71792763,-0.0,0.18993847,-0.96088874,0.20153473,-0.96589684,-0.25892714,-0.0,-0.12526804,-0.9921229,-0.0,2.270000457763672,0.0,5.930000305175781,4.440000534057617,2.020000457763672,8.880001068115234,0,0,2630.82,2086.52,1053.32,2878.27,2737.57,7415.86
292,-740.08,-5816.7,45.32,652.11,62.25,-138.91,23.14,0,807.23,-5715.65,85.46,102.97,690.71,-140.33,69.41,0,802.88,-4339.52,17.03,804.85,1070.82,-0.28,45.63,0,1369.07,-1484.53,193.35,729.03,-1219.94,330.71,79.52,1,-2303.36,-3876.19,17.01,-2021.84,-768.73,0.28,53.33,1,3608.77,2441.9,17.02,5.9,-1542.01,0.14,100.0,1,1010.04,-3689.04,869.95,916.27,1254.81,-267.88,0.0,1,1,1,1,1,1,-0.9772146,-0.18615492,0.10197021,0.65243614,0.038484704,0.7568659,0.57589895,0.81752086,-0.0,-0.26645026,-0.8673555,0.4203553,-0.9129427,-0.40808773,-0.0,0.020116694,-0.99979764,-0.0,2.0699996948242188,0.0,5.729999542236328,4.239999771118164,1.8199996948242188,8.680000305175781,0,0,2875.74,2182.59,1092.48,2333.79,3426.54,6713.37
292,-552.17,-5763.87,34.88,741.23,404.63,-49.95,23.14,0,815.36,-5605.35,73.34,31.95,653.16,-80.34,69.41,0,936.3,-4141.28,46.12,829.47,1270.17,345.59,38.69,0,1485.83,-1701.07,245.41,672.68,-1370.44,294.81,72.58,1,-2688.92,-4023.47,17.01,-2046.2,-622.41,0.3,53.33,1,3610.6,2146.37,17.02,-10.1,-1541.17,0.14,100.0,1,1185.11,-3449.27,806.34,910.75,1247.45,-390.46,0.0,1,1,1,1,1,1,-0.7468478,-0.6616684,0.06643175,0.3885473,0.47707194,0.7883104,0.5593627,0.828923,-0.0,-0.3365799,-0.8540567,0.39661208,-0.9793942,-0.20195796,-0.0,-0.008249147,-0.999966,-0.0,1.8600006103515625,0.0,5.520000457763672,4.030000686645508,1.6100006103515625,8.470001220703125,0,0,2995.11,2307.09,1057.69,1860.45,3995.1,6149.57
292,-441.3,-5667.17,29.1,564.42,733.21,-25.34,23.14,0,826.31,-5446.46,36.31,72.68,680.56,-166.51,69.41,0,1154.0,-3809.17,143.2,966.19,1470.79,388.33,31.75,0,1607.34,-1980.94,297.19,596.92,-1542.29,246.63,65.65,1,-3116.66,-4061.33,17.01,-1798.97,374.39,0.33,53.33,1,3597.05,1879.7,17.02,-139.68,-1672.81,-0.11,93.64,1,1381.76,-3179.93,706.22,904.73,1239.13,-528.17,0.0,1,1,1,1,1,1,-0.44290173,-0.8961496,0.027457515,0.1843931,0.97999704,-0.07486637,0.45848152,0.77478576,0.43531778,-0.39790183,-0.8426632,0.36275727,-0.9129427,0.40808773,-0.0,-0.095567085,-0.99542296,-0.0,1.6499996185302734,0.0,5.309999465942383,3.8199996948242188,1.3999996185302734,8.260000228881836,0,0,3157.28,2427.85,874.53,1286.77,4635.48,5566.18
292,-348.52,-5468.58,21.54,372.26,968.81,-38.2,23.14,0,818.64,-5316.23,24.64,-187.49,780.24,-48.42,69.41,0,1445.93,-3458.72,225.8,1616.13,1601.73,329.59,26.67,0,1730.12,-2351.0,345.89,496.7,-1737.13,192.77,58.71,1,-3372.81,-3915.75,17.01,-1132.71,1160.53,0.3,53.33,1,3551.63,1478.95,17.02,-317.3,-1868.92,-0.1,86.7,1,1569.63,-2922.65,581.91,898.98,1231.13,-659.74,0.0,1,1,1,1,1,1,-0.34616596,-0.9377585,0.02789395,-0.23893714,0.9686647,-0.06780652,0.3951195,0.869263,0.29708987,-0.43792388,-0.7476555,0.49923325,-0.61641544,0.7874211,-0.0,-0.1852516,-0.9826911,-0.0,1.4400005340576172,0.0,5.100000381469727,3.6100006103515625,1.1900005340576172,8.05000114440918,0,0,3236.52,2569.78,655.35,638.94,5072.78,4860.2
291,-284.16,-5299.84,16.59,399.04,1048.64,-10.58,23.14,0,757.12,-5174.01,16.67,-240.53,398.86,-1.57,69.41,0,1715.62,-3190.9,241.9,1619.91,1611.57,-14.55,26.67,0,1777.9,-2754.19,377.86,63.94,-1706.38,12.24,51.77,1,-3509.83,-3695.36,17.01,-523.8,1428.71,0.3,53.33,1,3429.47,1048.58,17.02,-679.74,-1922.4,0.12,82.35,1,1612.36,-2839.77,515.39,-1430.68,-1541.74,495.54,1.0,1,1,1,1,1,1,-0.34605882,-0.9382128,-0.0,-0.5893701,0.8078122,-0.009076542,0.33437777,0.90233994,0.27198192,-0.50241154,-0.74463475,0.4394334,-0.24938574,0.9684043,-0.0,-0.34605882,-0.9382128,-0.0,1.2299995422363281,0.0,4.8899993896484375,3.3999996185302734,0.9799995422363281,7.840000152587891,0,0,3146.03,2535.51,456.89,231.61,5217.02,4320.82
291,-176.55,-5016.19,17.01,429.12,1131.67,0.27,23.14,0,702.4,-5077.27,17.01,-327.01,552.5,0.39,69.41,0,2107.75,-2799.64,238.26,1625.23,1625.9,-14.99,26.67,0,1788.28,-3069.02,375.92,54.01,-1721.85,-14.74,51.76,1,-3524.05,-3322.46,17.01,341.82,1379.01,0.3,53.33,1,3231.32,619.38,17.02,-1034.9,-1734.72,0.14,82.35,1,1279.78,-3198.19,612.3,-1420.36,-1530.78,340.76,1.0,1,1,1,1,1,1,-0.34605882,-0.9382128,-0.0,-0.4794128,0.8775895,-0.0,0.34630662,0.8883172,0.3016027,-0.42532188,-0.7796561,0.45960587,0.3029156,0.9530173,-0.0,-0.544765,-0.8385887,-0.0,1.0200004577636719,0.0,4.680000305175781,3.190000534057617,0.7700004577636719,7.630001068115234,0,0,2404.24,2053.94,992.11,575.44,4842.17,4328.59
291,-75.11,-4748.67,17.01,383.65,1011.66,0.27,23.14,0,596.63,-4959.05,17.01,-553.34,390.05,0.31,69.41,0,2527.32,-2378.97,229.66,1622.26,1627.89,-90.61,26.67,0,1798.86,-3428.91,372.92,47.76,-1732.6,-14.74,51.76,1,-3360.23,-3032.66,17.01,959.48,984.92,0.3,53.33,1,3053.91,354.16,17.02,-1214.56,-1602.51,0.15,82.35,1,984.85,-3516.04,668.41,-1411.36,-1521.03,203.5,1.0,1,1,1,1,1,1,-0.34605882,-0.9382128,-0.0,-0.8161241,0.5778767,-0.0,0.4261167,0.8398532,0.33626077,-0.4229232,-0.78721946,0.44880003,0.74185836,0.6705566,-0.0,-0.62518674,-0.7804752,-0.0,0.8099994659423828,0.0,4.469999313354492,2.979999542236328,0.5599994659423828,7.420000076293945,0,0,1751.35,1630.13,1965.87,870.36,4420.15,4436.64
291,-26.58,-4620.71,17.01,156.05,411.5,0.27,23.14,0,459.32,-4904.43,17.01,-882.37,162.31,0.15,66.27,0,2824.2,-2080.63,202.06,1614.8,1624.95,-204.76,26.67,0,1809.15,-3834.62,367.18,40.54,-1744.22,-66.01,51.76,1,-3153.59,-2895.6,17.01,1249.51,512.75,0.3,53.33,1,2810.55,79.02,17.02,-1408.57,-1421.22,0.14,82.35,1,715.16,-3806.68,694.85,-1403.08,-1512.06,77.99,1.0,1,1,1,1,1,1,-0.34605882,-0.9382128,-0.0,-0.99034166,0.13864784,-0.0,0.47182444,0.8277938,0.30354443,-0.5121506,-0.6763091,0.52944094,0.9485232,0.31670758,-0.0,-0.7183355,-0.69569683,-0.0,0.6000003814697266,0.0,4.260000228881836,2.770000457763672,0.35000038146972656,7.210000991821289,0,0,1293.17,1315.29,2769.5,1142.35,4031.97,4466.41
291,-24.4,-4605.08,17.01,-104.6,-137.99,0.25,23.14,0,287.76,-4907.22,52.16,-983.76,-105.14,360.5,64.54,0,3186.16,-1715.8,139.81,1600.53,1615.79,-342.76,26.67,0,1817.3,-4228.19,336.2,31.8,-1753.59,-204.37,51.76,1,-2851.39,-2858.02,17.01,1422.43,-164.75,0.07,50.44,1,2367.69,-228.04,17.02,-1800.55,-712.65,0.16,82.35,1,388.99,-4158.18,694.71,-1393.0,-1501.14,-73.71,1.0,1,1,1,1,1,1,-0.4428298,-0.89660573,-0.0,-0.9496481,-0.31331855,0.0,0.4905046,0.82699955,0.27473074,-0.6217332,-0.5877291,0.51770866,0.983671,-0.1799764,-0.0,-0.9553434,-0.2954978,-0.0,0.39999961853027344,0.0,4.059999465942383,2.5699996948242188,0.14999961853027344,7.010000228881836,0,0,910.98,992.06,3754.64,1474.28,3556.65,4452.02
290,-54.13,-4638.82,17.01,-271.14,-264.5,0.26,23.14,0,74.71,-4932.47,157.57,-1016.55,-119.48,602.87,62.17,0,3425.41,-1473.98,81.19,1587.98,1606.44,-433.17,26.67,0,1822.16,-4535.65,290.55,23.78,-1759.81,-312.27,51.76,1,-2604.36,-2938.41,17.01,1368.29,-726.01,0.06,43.5,1,2089.47,-294.37,17.02,-1881.1,-243.24,0.13,82.35,1,122.82,-4445.04,668.2,-1384.72,-1492.4,-197.42,1.0,1,1,1,1,1,1,-0.6513634,-0.7587658,-0.0,-0.5445602,-0.7966274,0.2623718,0.48728105,0.83095086,0.2684733,-0.74865174,-0.482017,0.45517048,0.8548858,-0.51881623,-0.0,-0.99681526,-0.07974522,-0.0,0.1900005340576172,0.0,3.8500003814697266,2.3600006103515625,0.0,6.80000114440918,0,0,702.08,707.56,4480.95,1743.15,3183.0,4638.94
290,-159.32,-4702.23,17.01,-589.15,-203.8,0.28,23.14,0,-133.21,-4970.96,271.85,-1049.71,-273.83,563.85,55.23,0,3796.17,-1036.82,15.92,1092.26,1887.46,19.78,26.67,0,1826.29,-4961.83,196.27,10.55,-1766.75,-463.17,51.76,1,-2278.6,-3171.79,17.01,1381.45,-1111.22,0.0,36.57,1,1587.07,-304.52,17.02,-1868.65,182.85,0.14,82.35,1,-164.71,-4754.92,612.58,-1375.93,-1482.9,-331.07,1.0,1,1,1,1,1,1,-0.94369584,-0.33081442,-0.0,0.08760799,-0.6910631,0.7174654,0.4607482,0.8873668,-0.017064746,-0.86977583,-0.40044928,0.28832346,0.76894224,-0.6393183,-0.0,-0.99034166,0.13864784,-0.0,0.0,0.0,3.6399993896484375,2.1499996185302734,0.0,6.590000152587891,0,0,597.92,404.68,5465.24,2044.56,2707.31,4819.7
290,-272.83,-4717.48,17.01,-747.01,30.79,0.29,23.14,0,-398.67,-5063.08,416.43,-998.37,-444.33,455.71,50.59,0,3936.65,-581.29,39.52,174.83,2096.1,87.68,26.67,0,1825.51,-5102.1,131.81,-91.47,134.76,-176.78,51.76,1,-1963.01,-3423.46,17.01,1420.46,-1254.78,0.28,30.98,1,1278.68,-255.98,17.02,-1839.64,348.68,0.14,82.35,1,-498.17,-5016.22,596.95,-2043.87,-379.73,777.46,0.0,1,1,1,1,1,1,-0.9982048,0.05989229,-0.0,-0.22275457,-0.024103297,0.97457653,0.03018531,0.9995154,-0.0075963116,-0.9448888,-0.07945192,0.31760454,0.72584236,-0.6878611,-0.0,-0.9805807,0.19611615,-0.0,0.0,0.0,3.4300003051757812,1.9400005340576172,0.0,6.380001068115234,0,0,690.18,211.38,6296.58,2371.33,2240.31,5114.04
