replay_id,blue_score,orange_score,score_difference,seconds_remaining,ball_hit_team_num,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,boost_pad_0_respawn,boost_pad_1_respawn,boost_pad_2_respawn,boost_pad_3_respawn,boost_pad_4_respawn,boost_pad_5_respawn,p0_alive,p0_boost_amount,p0_dist_to_ball,p0_forward_x,p0_forward_y,p0_forward_z,p0_pos_x,p0_pos_y,p0_pos_z,p0_team,p0_vel_x,p0_vel_y,p0_vel_z,p1_alive,p1_boost_amount,p1_dist_to_ball,p1_forward_x,p1_forward_y,p1_forward_z,p1_pos_x,p1_pos_y,p1_pos_z,p1_team,p1_vel_x,p1_vel_y,p1_vel_z,p2_alive,p2_boost_amount,p2_dist_to_ball,p2_forward_x,p2_forward_y,p2_forward_z,p2_pos_x,p2_pos_y,p2_pos_z,p2_team,p2_vel_x,p2_vel_y,p2_vel_z,p3_alive,p3_boost_amount,p3_dist_to_ball,p3_forward_x,p3_forward_y,p3_forward_z,p3_pos_x,p3_pos_y,p3_pos_z,p3_team,p3_vel_x,p3_vel_y,p3_vel_z,p4_alive,p4_boost_amount,p4_dist_to_ball,p4_forward_x,p4_forward_y,p4_forward_z,p4_pos_x,p4_pos_y,p4_pos_z,p4_team,p4_vel_x,p4_vel_y,p4_vel_z,p5_alive,p5_boost_amount,p5_dist_to_ball,p5_forward_x,p5_forward_y,p5_forward_z,p5_pos_x,p5_pos_y,p5_pos_z,p5_team,p5_vel_x,p5_vel_y,p5_vel_z,team_0_goal_in_event_window,team_1_goal_in_event_window,time
replay_00013,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.11814,3802.67,-0.22252765,0.9748801,-0.009504217,-267.61,-3792.49,17.01,0,-135.15,435.75,0.04,1,31.668287,3819.07,-0.08759142,0.99601835,-0.01659166,252.04,-3809.99,17.05,0,-39.1,277.06,0.32,1,26.11814,3228.99,0.7070674,0.70708233,-0.009502629,-2012.21,-2524.21,17.01,0,332.46,332.47,0.03,1,26.11814,3207.87,-0.6845441,-0.72890985,-0.009483647,1999.42,2507.39,17.01,1,-379.16,-403.32,0.03,1,26.11814,3802.67,0.22252776,-0.97488004,-0.009504217,267.61,3792.49,17.01,1,135.15,-435.75,0.04,1,26.11814,3799.97,0.13946907,-0.9901811,-0.009474675,-249.69,3791.1,21.97,1,98.61,-446.73,299.62,0,0,14.740222
replay_00013,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.457958,3676.35,-0.6291003,0.7772658,-0.009523431,-340.87,-3659.73,17.01,0,-514.84,700.3,0.0,1,25.008108,3689.8,-0.30699256,0.9515685,-0.016523967,226.37,-3682.35,32.32,0,-241.17,721.97,315.04,1,30.81754,3073.09,0.6517598,0.7583659,-0.009507973,-1903.75,-2411.2,17.01,0,562.33,680.64,0.06,1,30.81754,3073.44,-0.67558587,-0.73722017,-0.009504438,1907.42,2408.74,17.01,1,-587.31,-666.51,0.05,1,19.457958,3678.15,0.67208326,-0.7404144,-0.00952041,342.48,3661.39,17.01,1,563.45,-649.6,0.05,1,19.457958,3584.9,0.5546026,-0.77271503,-0.30875129,-222.08,3578.01,88.39,1,131.03,-1220.63,184.23,0,0,14.940219
replay_00013,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.797798,3555.88,-0.85754365,0.51432246,-0.009558045,-488.72,-3521.32,17.01,0,-955.63,629.24,0.05,1,18.347948,3472.34,-0.5110775,0.77039444,-0.38117218,190.77,-3467.06,76.34,0,-197.01,1420.02,159.15,1,24.15738,2923.64,0.38984883,0.92012477,-0.03726066,-1818.04,-2289.37,58.55,0,597.21,891.77,293.65,1,24.15738,2922.73,-0.4562583,-0.8892399,-0.03287668,1817.38,2288.65,53.01,1,-627.11,-885.93,292.61,1,12.797798,3588.68,0.92553973,-0.37853044,-0.00953685,488.52,3554.47,17.01,1,1001.51,-472.6,0.05,1,14.901961,3369.38,0.57051075,-0.7564547,-0.3198339,-192.36,3363.88,90.97,1,202.57,-1317.34,-16.45,0,0,15.140216
replay_00013,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4157.39,-0.980323,-0.15846296,-0.11771309,-1695.12,-3796.06,72.47,0,-1960.09,-819.94,-16.35,1,26.666668,2286.22,-0.3505892,0.9359957,0.031612072,-19.27,-2285.76,50.92,0,-287.82,1550.45,-174.28,1,1.1764706,1287.91,0.5904769,0.79734033,0.124842234,-725.42,-1063.99,72.61,0,1420.94,1775.08,-116.87,1,0.0,1286.36,-0.48816395,-0.85694575,0.1653482,700.53,1078.61,68.6,1,-1445.81,-1785.7,-104.21,1,0.0,4285.89,0.9900967,0.13587435,-0.03531016,1700.55,3934.02,71.46,1,1585.92,696.48,-15.53,1,26.666668,2282.26,0.15600969,-0.9873813,0.027188828,-21.59,2280.91,17.25,1,155.89,-1374.28,-109.76,0,0,15.940204
replay_00013,0,0,0,222,0.0,2294.6,-2394.28,325.1,-671.98,1200.76,1208.15,3.76812744140625,0.0,0.0,7.86712646484375,0.0,0.0,1,87.05882,2135.28,0.4245438,0.90535706,-0.009550364,454.54,-1355.69,17.01,0,410.82,691.61,0.31,1,0.0,254.78,0.22371203,0.93110144,-0.28810263,2335.3,-2412.92,74.28,0,-509.32,1460.23,113.02,1,60.39216,2737.08,-0.57274747,0.8196646,-0.010502156,1351.47,-4945.14,16.52,0,-562.96,675.49,-76.49,1,70.588234,4484.42,0.40238056,0.9154232,-0.009502124,-1841.76,-689.7,16.92,1,468.52,1431.34,2.8,1,100.0,4434.75,-0.68345404,-0.729931,-0.009558546,2736.34,2007.65,17.01,1,-873.52,-819.63,0.31,1,74.479836,1345.06,0.19850612,-0.978394,0.05779755,1924.32,-1126.33,71.34,1,595.11,-1420.39,401.61,0,0,94.929
replay_00013,0,0,0,222,0.0,2160.62,-2154.9,552.44,-667.9,1193.32,1071.09,3.56817626953125,0.0,0.0,7.66717529296875,0.0,0.0,1,87.05882,1991.54,-0.057015304,0.99832785,-0.009526425,491.64,-1209.35,17.01,0,-3.48,865.98,0.31,1,0.0,485.33,0.25637272,0.9139854,-0.31448987,2216.64,-2071.65,77.6,0,-508.18,1464.12,-15.45,1,60.39216,2768.34,0.018133821,0.9997938,-0.009139703,1274.44,-4722.33,17.02,0,-28.62,974.36,0.5,1,70.588234,4264.91,0.6782822,0.73473877,-0.009604053,-1728.23,-487.69,17.02,1,896.32,1136.65,0.15,1,100.0,4064.81,-0.47324017,-0.8808816,-0.009560219,2617.83,1848.47,17.01,1,-631.97,-1017.3,0.28,1,69.01961,862.78,0.09349353,-0.8980766,0.4297877,2036.09,-1403.78,146.61,1,619.27,-1586.12,379.9,0,1,95.12895
replay_00013,0,2,2,139,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.156863,4672.69,0.9981558,-0.027326629,-0.05420664,2186.85,-4129.15,50.14,0,2160.96,39.21,-172.76,1,0.0,630.8,-0.6333607,0.77365947,-0.017472113,314.19,-541.99,18.98,0,-1482.46,1731.84,304.7,1,19.607843,1771.29,-0.060464025,0.9762285,0.20813951,77.41,-1768.97,45.79,0,-89.08,1924.42,-215.28,1,18.47376,1911.01,0.05145592,-0.99863094,-0.009414303,66.88,1908.33,16.89,1,107.8,-1736.08,2.56,1,0.0,632.54,0.59192955,-0.8059187,-0.010698587,-298.72,552.29,16.31,1,1363.46,-1831.31,10.49,1,12.156863,4849.57,-0.9915385,-0.008058651,0.12956247,-2192.35,4325.29,31.4,1,-1913.73,58.33,-236.84,0,0,213.96979
replay_00013,0,2,2,3,1.0,2535.83,-388.17,608.72,-593.56,-1309.42,-1757.54,0.0,0.0,0.0,7.357666015625,1.537841796875,6.85595703125,1,34.287033,1118.97,0.94304514,0.33252752,-0.00956,1746.55,-916.37,17.0,0,1297.29,447.1,0.17,1,96.86275,2592.05,0.91879964,0.06257157,0.3897333,1863.07,-2853.96,177.47,0,-769.87,89.5,40.53,1,3.9215686,1574.78,-0.8443064,-0.5357767,-0.009496673,3576.16,-1411.68,17.04,0,-1457.07,-1263.35,0.03,1,32.941177,337.34,0.94072306,0.17727894,-0.2891579,2613.18,-157.6,842.5,1,-383.1,-1081.89,-1709.82,1,2.745098,3138.52,-0.99834275,0.05674492,-0.009578685,1543.64,-3306.35,17.01,1,-2169.1,-49.76,0.28,1,23.529411,1355.99,0.99553853,0.09386626,-0.00959804,1338.76,-152.3,17.02,1,2206.44,97.7,0.16,0,0,350.28134
replay_00013,0,2,2,3,1.0,2417.48,-649.21,244.82,-589.96,-1301.34,-1876.4,0.0,0.0,0.0,7.156982421875,1.337158203125,6.6552734375,1,27.626883,484.05,0.9564523,0.29186755,0.003510355,2018.44,-840.92,49.08,0,1512.64,402.2,352.84,1,96.86275,2291.26,0.9004813,-0.36071706,-0.24293348,1753.93,-2841.21,176.32,0,-769.87,89.5,-51.51,1,3.9215686,1288.23,-0.95529103,-0.2955114,-0.009601876,3276.68,-1581.64,17.04,0,-1741.86,-655.19,-0.11,1,30.166122,436.93,0.9569611,-0.20348173,-0.2069317,2546.89,-347.09,532.72,1,-349.49,-1086.96,-1831.1,1,14.509804,2887.68,-0.9177532,0.39703518,-0.009596019,1177.49,-3247.14,17.01,1,-1982.59,677.25,0.28,1,23.529411,884.01,0.84744304,0.53080004,-0.009577666,1841.03,-18.9,17.02,1,1881.47,984.92,0.16,0,1,350.48203
replay_00033,1,1,0,220,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.333332,1923.52,0.09633404,0.9953029,-0.00959318,289.83,-1900.05,17.01,0,137.5,1376.6,0.71,1,3.8310347,4739.12,0.9768467,-0.21372584,-0.009583673,2139.29,-4228.12,17.01,0,1861.74,-469.26,0.01,1,0.0,518.69,-0.5805386,0.8141983,-0.007496287,197.58,-477.05,43.48,0,-1472.42,1719.52,345.69,1,0.0,376.33,0.411416,-0.9107149,-0.036542024,-176.96,330.39,58.85,1,1339.72,-1830.12,381.8,1,29.90677,1813.83,-0.046542767,-0.99884254,-0.012140882,52.51,1811.46,16.25,1,-75.27,-1487.07,11.87,1,0.0,4762.88,-0.9960165,0.061220046,0.064832225,-2383.31,4123.55,58.09,1,-1719.05,668.55,-187.36,0,0,146.13864
replay_00012,1,0,-1,169,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.228167,3807.84,-0.09283794,0.995636,-0.009490889,-259.87,-3798.21,17.01,0,-75.26,413.15,0.06,1,33.333332,3823.6,-0.075631864,0.99699765,-0.016600017,252.71,-3814.49,17.05,0,-44.14,254.38,0.32,1,27.228167,3236.63,0.7070674,0.70708233,-0.009502629,-2017.65,-2529.65,17.01,0,307.31,307.31,0.03,1,27.228167,3237.13,-0.6778418,-0.7351466,-0.009485456,2020.01,2528.41,17.01,1,-292.19,-316.36,0.03,1,27.228167,3809.63,0.19168746,-0.98141,-0.009504298,265.43,3799.62,17.01,1,116.64,-404.93,0.04,1,30.558254,3817.76,0.018083334,-0.9997914,-0.009498101,-255.34,3808.46,17.01,1,29.72,-354.99,0.07,0,0,165.9751
replay_00012,1,0,-1,169,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.567993,3727.56,-0.39305913,0.9194642,-0.009499103,-285.59,-3715.83,17.01,0,-284.76,648.83,0.06,1,28.338205,3756.34,-0.12233222,0.9923502,-0.016609658,244.76,-3747.59,17.05,0,-76.05,558.43,-0.09,1,20.567993,3147.77,0.7070674,0.70708233,-0.009502629,-1954.39,-2466.39,17.01,0,518.86,518.87,0.03,1,20.567993,3148.45,-0.67677563,-0.73612815,-0.009485468,1959.76,2462.99,17.01,1,-494.45,-537.61,0.03,1,20.567993,3713.13,0.55991936,-0.82849246,-0.009517181,313.08,3699.13,17.01,1,426.52,-637.54,0.05,1,23.89808,3741.17,0.27786514,-0.9605736,-0.009455059,-239.26,3732.98,29.66,1,193.99,-625.22,311.51,0,0,166.17505
replay_00012,1,0,-1,169,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.907827,3614.28,-0.7383016,0.6744034,-0.009530423,-371.59,-3594.33,17.01,0,-695.39,688.91,0.06,1,21.67804,3612.78,-0.39273766,0.91285163,-0.11162033,214.66,-3606.15,50.54,0,-75.21,1327.82,254.79,1,25.659554,2993.24,0.51119393,0.8593919,-0.011237832,-1856.96,-2347.0,40.14,0,573.34,821.1,308.4,1,25.659554,3010.39,-0.56777716,-0.8231283,-0.0094355745,1871.78,2356.96,32.29,1,-569.31,-808.55,315.47,1,13.907827,3619.05,0.8429294,-0.5379397,-0.009530335,419.03,3593.91,17.01,1,829.19,-583.08,0.05,1,17.237915,3473.71,0.57069236,-0.75544786,-0.32188338,-198.83,3468.0,82.95,1,208.21,-1362.33,26.66,0,0,166.375
replay_00012,1,0,-1,169,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.247669,3524.38,-0.9793874,0.20176587,-0.009536158,-590.38,-3473.75,17.01,0,-1200.08,325.49,0.06,1,16.078432,3263.97,-0.48270243,0.78736675,-0.3834737,182.41,-3258.82,74.2,0,-183.84,1522.95,-19.53,1,18.999393,2589.17,0.29292744,0.90065074,-0.32097015,-1554.14,-2070.84,85.21,0,1272.31,1174.2,-20.02,1,18.999393,2650.11,-0.23977257,-0.870678,-0.42945197,1630.8,2088.9,83.79,1,-1153.96,-1276.51,4.18,1,7.247669,3573.09,0.9999097,0.008504023,-0.010407132,682.62,3506.83,36.65,1,1283.09,-137.8,277.43,1,17.254902,3221.94,0.5775006,-0.75361,-0.3139506,-160.26,3217.94,82.5,1,207.28,-1354.26,29.86,0,0,166.57495
replay_00012,1,0,-1,169,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5875244,3625.35,-0.9467333,-0.13853583,-0.2906957,-941.32,-3500.96,74.38,0,-1723.51,-555.48,223.11,1,16.078432,3012.03,-0.44906527,0.83782995,-0.31045362,152.63,-3008.12,77.65,0,-180.11,1505.78,-13.34,1,12.339249,2260.93,0.29228735,0.901084,-0.32033697,-1315.44,-1838.83,80.9,0,1329.07,1348.88,-23.54,1,12.339249,2291.12,-0.26495266,-0.8904507,-0.3699968,1396.17,1816.55,84.85,1,-1186.29,-1431.68,18.75,1,0.5875244,3686.2,0.96049184,0.11000751,-0.255644,937.95,3564.8,70.62,1,1734.9,468.3,149.39,1,17.254902,2914.13,0.6032402,-0.76099503,-0.2387215,-112.61,2911.93,80.45,1,216.02,-1365.45,-15.87,0,0,166.7749
replay_00016,0,0,0,219,1.0,2567.21,4350.36,780.71,-1191.63,-824.01,-344.76,0.0,1.1794281005859375,5.7391510009765625,7.08270263671875,0.0,0.0,1,10.397015,931.13,-0.6954976,0.37482905,0.61301404,2527.81,3495.69,413.31,0,-709.67,1409.69,484.06,1,0.0,812.06,0.889457,0.101467565,-0.44561258,2795.21,3920.61,130.5,0,952.87,481.14,-636.8,1,58.431374,4241.71,-0.7070167,0.7071319,-0.00957924,657.1,640.87,17.01,0,-907.92,929.73,0.26,1,13.725491,1399.04,-0.35095704,0.92523175,-0.14413705,1258.92,4252.95,294.69,1,-110.71,1230.13,-687.94,1,89.29727,1358.16,0.8189055,-0.4216674,0.38934633,1350.09,4389.6,179.32,1,1190.67,-872.04,564.21,1,97.184845,788.75,-0.98360586,0.17078216,0.057905484,2734.0,5088.41,558.01,1,-1443.57,252.18,91.76,0,0,102.09112
replay_00016,0,0,0,219,1.0,2339.54,4192.91,702.41,-1184.53,-819.18,-466.9,0.0,0.972503662109375,5.5322265625,6.875778198242188,0.0,9.896278381347656,1,3.505993,509.19,-0.545133,0.122911334,0.82929057,2400.01,3734.67,488.78,0,-813.87,1447.99,142.66,1,100.0,976.65,0.9693099,-0.24484281,-0.022143645,3006.94,4007.91,13.79,0,878.11,23.62,21.09,1,58.431374,3934.68,-0.7100398,0.7040962,-0.0095918,533.16,765.24,17.01,0,-944.06,938.99,0.26,1,13.725491,1293.87,-0.34664786,0.9377281,-0.022389255,1233.42,4531.36,122.71,1,-115.73,1244.07,-834.92,1,82.40625,866.54,0.6406264,0.09857453,0.7614992,1582.96,4224.42,281.12,1,1337.54,-910.61,559.25,1,90.29382,931.58,-0.99879277,-0.00074770115,0.04911814,2477.21,5104.42,568.11,1,-1621.04,-14.58,50.79,1,0,102.29804
replay_00028,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.72786,3278.7,0.7070906,0.7070976,-0.005994389,-2047.62,-2559.62,18.65,0,30.41,30.41,0.19,1,32.72786,3848.77,-0.0023869276,0.99995166,-0.009544257,-256.09,-3839.49,17.01,0,-6.93,41.05,0.14,1,33.333332,3848.98,7.8082085e-06,0.99995446,-0.009544264,256.0,-3839.71,17.01,0,0.0,23.11,0.27,1,32.72786,3278.74,-0.707067,-0.7070822,-0.009538371,2047.62,2559.62,17.01,1,-30.41,-30.41,0.13,1,33.333332,3848.94,0.00092315674,-0.99995404,-0.009544263,-255.97,3839.67,17.01,1,2.78,-26.24,0.27,1,32.72786,3848.77,0.0023868084,-0.99995166,-0.009544257,256.09,3839.49,17.01,1,6.93,-41.05,0.14,0,0,13.550025
replay_00028,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.505562,3229.35,0.72970927,0.6837317,-0.005951237,-2011.39,-2525.38,18.65,0,355.04,299.02,0.13,1,25.505562,3802.67,-0.22252765,0.9748801,-0.009504217,-267.61,-3792.49,17.01,0,-135.15,435.75,0.04,1,29.138388,3794.48,-0.121211536,0.99258137,-0.0094912695,248.01,-3785.61,17.01,0,-55.9,472.55,0.02,1,25.505562,3202.62,-0.70706743,-0.7070825,-0.009488533,1993.44,2505.44,17.01,1,-405.39,-405.4,0.03,1,33.333332,3818.94,0.10104358,-0.9948368,-0.009482866,-250.98,3809.93,17.01,1,30.52,-283.5,0.25,1,25.505562,3802.67,0.22252776,-0.97488004,-0.009504217,267.61,3792.49,17.01,1,135.15,-435.75,0.04,0,0,13.766907
replay_00028,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29.943361,3061.5,0.76695937,0.64161366,-0.010262017,-1881.43,-2414.74,47.69,0,684.1,574.93,334.13,1,18.20925,3658.73,-0.7306363,0.6827005,-0.00951784,-362.96,-3639.89,17.01,0,-645.18,641.24,0.05,1,21.842075,3685.98,-0.12683868,0.9918784,-0.009444848,234.57,-3677.97,29.65,0,-101.23,795.93,311.39,1,29.943361,3080.65,-0.62028575,-0.7843182,-0.009517323,1910.9,2415.26,19.47,1,-529.4,-688.28,295.67,1,27.86929,3701.28,0.10945827,-0.9939463,-0.009469449,-238.32,3692.82,17.01,1,77.69,-706.91,0.03,1,18.20925,3668.35,0.7019501,-0.71216255,-0.009521786,352.37,3650.6,17.01,1,604.14,-646.81,0.05,0,0,13.986011
replay_00028,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.687248,2804.04,0.69898564,0.53713936,-0.47212338,-1731.71,-2205.4,96.26,0,855.05,1274.73,159.73,1,10.953136,3575.93,-0.90421355,0.42697388,-0.009544832,-512.69,-3538.18,17.01,0,-1020.95,538.74,0.0,1,17.254902,3412.54,-0.057681084,0.5044342,-0.86152136,199.95,-3406.67,85.16,0,-186.64,1461.43,172.79,1,22.687248,2748.56,-0.20438063,-0.90572226,-0.37134308,1673.89,2180.05,87.19,1,-1210.51,-1072.96,158.98,1,20.613176,3531.23,0.10948724,-0.9939432,-0.009460578,-219.73,3523.87,32.28,1,113.78,-1033.11,315.33,1,10.953136,3561.65,0.8449065,-0.5348287,-0.009560402,505.53,3524.78,17.01,1,975.32,-631.7,0.02,0,0,14.203907
replay_00001,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.686275,1811.48,-0.08218671,0.9965655,-0.010127884,64.35,-1808.72,16.22,0,-74.54,1465.71,10.61,1,0.0,399.95,-0.7916725,0.6109429,-0.0018620464,192.22,-348.22,50.91,0,-1566.74,1645.54,357.05,1,8.235294,4930.6,0.98301744,0.17193267,-0.0641547,2559.05,-4213.99,26.48,0,2274.53,124.65,-201.25,1,27.058825,1678.22,-0.039266586,-0.99917245,-0.010614574,23.13,1676.33,16.47,1,-81.48,-1621.12,9.77,1,12.156863,4971.91,-0.992373,-0.11456506,-0.045504313,-2521.51,4284.49,22.19,1,-2233.55,-34.39,-222.67,1,0.0,371.94,0.61796355,-0.78503174,-0.04296745,-202.48,307.22,38.37,1,1512.5,-1667.67,279.61,0,0,28.78812
replay_00021,1,2,1,105,1.0,-1847.4,-1397.58,957.63,1109.12,-1472.02,110.13,6.1007080078125,0.0,7.6005859375,0.0,0.0,4.201141357421875,1,74.5098,2027.29,-0.045839075,-0.9989029,-0.00958101,-246.35,-2211.08,17.01,0,-42.31,-1390.13,0.26,1,81.176476,1100.24,0.09834337,-0.46795723,0.8782623,-1884.49,-2413.83,537.64,0,1009.77,-530.29,509.51,1,0.0,3299.44,-0.10729015,0.9941718,-0.010555431,-2217.59,1749.2,37.3,0,38.01,1384.55,299.36,1,96.86275,4436.75,0.7865751,-0.61742026,-0.009591405,355.53,2337.0,17.01,1,1491.89,-999.1,0.27,1,84.21735,2273.74,0.17221373,-0.98501253,-0.009629323,52.88,-576.57,17.01,1,157.81,-929.86,0.02,1,27.440945,411.58,-0.4458788,-0.7884433,0.42373237,-1914.55,-1450.05,554.97,1,1447.51,-1669.68,637.86,0,0,331.75876
replay_00021,1,2,1,105,1.0,-1644.66,-1666.65,966.35,1102.88,-1463.66,-9.4,5.9007568359375,0.0,7.400634765625,0.0,0.0,4.001190185546875,1,74.5098,1848.17,-0.05195558,-0.9986034,-0.009587303,-256.27,-2432.72,17.01,0,-71.16,-1405.64,0.26,1,75.68628,940.17,0.027816119,-0.7141468,0.69944316,-1639.23,-2554.09,655.97,0,1020.0,-648.2,489.27,1,0.0,3854.96,-0.25509918,0.9472623,-0.19395533,-2330.6,2021.59,79.19,0,-683.24,1500.75,70.98,1,96.86275,4514.7,0.72995454,-0.6834284,-0.0095897075,607.94,2129.02,17.01,1,1313.19,-1204.96,0.26,1,77.55731,2178.59,0.1691292,-0.9855473,-0.009583643,80.23,-734.04,17.01,1,189.81,-1153.03,0.02,1,20.780912,317.13,-0.58143175,-0.79301053,0.18185565,-1660.68,-1768.06,666.3,1,1322.67,-1792.47,572.34,0,1,331.9587
